hospital,admissions,avg_billing
Olson-Mitchell,1,44971.48
"and Choi, Campbell Jackson",1,6347.75
"Anderson Peterson, Case and",1,35079.41
Lara-Turner,1,31043.48
Cook-Stevens,1,1665.56
"Carter Leblanc, Wilkerson and",1,44759.66
"Miller, Pena Walker and",1,37256.75
"Johnson and Lee Dunlap,",1,721.85
Flowers-Lane,1,21937.7
"Perez and Williams, Kennedy",1,48417.53
"Wu and Forbes Blake,",1,2006.46
"Miller Avila, and Rodriguez",1,15866.26
"and Walton Sanchez White,",1,40914.27
"Powers and Chandler, King",1,20307.44
"and Stevenson Leblanc Hawkins,",1,30383.58
"and Haynes, Jenkins Thompson",1,13879.93
"and Munoz Foster, Bird",1,17255.83
"Fletcher Pratt, Fischer and",1,43508.55
Perry-Wallace,1,29572.33
"Beasley, Osborn Rodriguez and",1,38211.92
Ortiz-Bright,1,50374.33
Sons and Knight,1,25058.07
"Martinez, Ramos and Martin",1,3148.36
Myers-West,1,14385.17
Gallagher-Hernandez,1,37197.86
"Parsons Petersen, Mckenzie and",1,43801.73
"Tanner Smith Miller, and",1,21561.77
Holt-Hale,1,2080.26
"Moore Cooper, Wilson and",1,2436.52
"Riley Erickson and Cunningham,",1,28958.31
"Pearson Escobar, and Harper",1,4537.48
"Patterson Jones and Hernandez,",1,34011.54
Jimenez-Shaw,1,11002.0
Brandt PLC,1,9432.99
"Harris, White Benson and",1,7953.36
Spencer-Rhodes,1,14517.13
Rojas-Rodriguez,1,40315.47
Sons Hanson and,1,29874.11
Banks-Johnson,1,9338.23
Group Gonzales,1,31411.97
"King and Grant Hines,",1,36598.98
Hawkins-Parker,1,38008.47
Archer-Powers,1,12786.96
Nelson-Wilkinson,1,17194.74
"and Brown English, Sullivan",1,16635.41
Gardner-Scott,1,35688.11
Ltd Li,1,8921.11
"Burch Drake, and Hogan",1,5197.23
"Green, and Wong Carter",1,10363.67
Mosley-Whitehead,1,13507.84
Stevens-Taylor,1,13369.42
"Gonzales Montoya, and Diaz",1,48064.82
"and Hernandez, Kelly Sanders",1,30206.95
Sanchez-Young,1,44109.37
"Lewis Donaldson, Richardson and",1,7131.64
Williamson Inc,1,42286.51
"Robinson, and Johnson Walker",1,41954.16
Rose-Anderson,1,24446.88
"Powell and Byrd, Mcclure",1,38456.36
"and Walker Brown Lee,",1,15335.75
LLC Webster,1,32980.16
"Roberts, and George Garcia",1,29478.35
King-Hill,1,26589.32
and Fuller Sons,1,8277.67
"Reynolds Rocha and Adams,",1,7512.58
Johnson-Peterson,1,21545.23
Andersen-Thompson,1,39421.11
Allen-Rice,1,26718.27
Morris-Reed,1,42317.61
Neal Group,1,20631.3
Webb-Smith,1,19321.98
"Carlson Austin, Smith and",1,38059.55
Walker-Morgan,1,2960.48
Ltd Becker,1,42912.54
Black Group,1,21284.95
"Evans, Leblanc Fox and",1,11754.33
"King Campbell and Cline,",1,22729.01
"Herrera Tyler, Owens and",1,15616.74
Johns Ltd,1,25506.86
"and Brown Burgess, Tran",1,20191.07
Howell-Humphrey,1,4257.57
"King Bates, and Kennedy",1,5680.0
Meyers-Phillips,1,40284.03
Harvey-Massey,1,42558.07
Faulkner-Thomas,1,8334.09
"Williams and Walton Mullins,",1,48546.3
Sons Coleman and,1,30463.58
Lynn-Rivera,1,21043.27
"Murphy, Lozano Morrison and",1,8997.78
"and White, Stone Frank",1,13527.8
Perez-Clements,1,21419.3
Walsh-Waller,1,36826.27
Scott Sons and,1,39320.83
Robinson-Hamilton,1,7849.19
Inc Combs,1,29849.71
Inc Bowman,1,43998.18
Rodriguez-Montgomery,1,41917.5
Jones-Browning,1,44134.56
Santiago-Ward,1,6927.74
"and Griffin Thomas, Bennett",1,40721.77
"and Powell Ortega Mitchell,",1,15602.08
Walker-Alexander,1,15519.69
Houston-Lin,1,20218.24
Tran-Gordon,1,5603.27
Moody and Sons,1,20999.59
"Allen, and Barnes Smith",1,42951.17
Ellis-Farmer,1,15215.52
"and Harris, Morgan Wilkinson",1,27978.22
Brooks-Wells,1,19995.2
Collier LLC,1,7730.51
"Solomon and Ward, Mitchell",1,22283.72
Mullen-Neal,1,4347.08
Maldonado-Moody,1,7734.58
Huynh-Parker,1,24551.26
"Mendoza Reyes, Stevens and",1,16942.57
"Rose and Fernandez Jones,",1,47002.66
"and Wilson Bradley Johnson,",1,20126.51
"Garcia Becker, Morrison and",1,38533.08
Sellers PLC,1,2159.41
Douglas-Roberts,1,28346.37
Miller-Marquez,1,44623.15
"Williams, and Dean Smith",1,24769.24
Kim-Benjamin,1,11526.63
"Baker Alvarez, Pham and",1,41725.55
"Gray, Sanchez Perez and",1,15722.2
Friedman-Douglas,1,40207.46
Jackson-Kelley,1,36283.47
Trujillo-Adams,1,2617.53
"and Nunez Dixon Gonzalez,",1,27301.42
Hart-Mason,1,13275.93
Hall-Fernandez,1,8864.99
"Banks Sawyer, Manning and",1,43613.57
Jennings-Peterson,1,21129.07
Werner-Miller,1,18237.23
Stokes Inc,1,37081.7
Valenzuela-Castro,1,10952.05
"Kerr and Hoffman, Lutz",1,37355.45
Sons Woodward and,1,41991.67
"Moore, and Austin Dennis",1,5713.49
Diaz-Carroll,1,14345.03
Pham-Oliver,1,16059.44
"Rodriguez and Jones, Gibbs",1,16850.21
"Richardson Smith, and Wilson",1,4893.44
Spencer-Chavez,1,24676.39
Schultz-Murray,1,48754.77
Group Perkins,1,38975.15
Stevens-Joseph,1,14737.61
"and Richards, Roach Vaughan",1,27830.52
Williams-Huffman,1,20782.01
"and Burnett, Medina Howard",1,26415.09
"Fernandez Woodard and Phillips,",1,9086.91
Fowler-Garcia,1,31661.44
Russell-Richard,1,38960.54
Lewis-Bell,1,41040.06
Sons and Lamb,1,19879.86
PLC Livingston,1,31946.96
"Cooper Schultz, Simpson and",1,45269.57
"Oneal, Sanders and Castro",1,29305.63
"and Rocha Rodriguez, Valencia",1,30293.46
"Peters Norton Stevens, and",1,34413.75
"and Sims Martin Grant,",1,45102.2
"Garcia Nelson and Diaz,",1,37104.0
"Paul Richardson Haynes, and",1,21438.28
Sosa-Jackson,1,22775.47
"Patrick Huffman, and Lowery",1,2190.56
Perez-Wang,1,24815.04
"and Lynch Rodriguez Clark,",1,39878.39
"Torres Williams Roberts, and",1,24503.27
"Kelley, Harris and Welch",1,5623.41
Werner-Medina,1,39953.41
"and Orozco Greene, Decker",1,7067.22
"and Frank Howard Mcneil,",1,21374.63
"Harris and Owens Long,",1,15697.37
"and Mosley, Williams Russell",1,10769.29
Gilmore-Mills,1,10626.35
Compton PLC,1,20328.68
"Wells, and Davidson Reyes",1,1137.98
Phillips-Harris,1,19729.4
"Rosales, Freeman Foster and",1,31769.66
"Rocha Walter and Vance,",1,47844.34
"Mills, Hall and Booth",1,20901.57
"Martinez, Gonzalez and Wilson",1,43785.26
"and Davis Moore Moore,",1,42260.25
Ltd Huynh,1,44899.45
Hall-Woods,1,3422.37
Duffy-Petersen,1,21121.05
Frost-Dean,1,21009.67
Campbell-White,1,4500.3
Richardson-Rodriguez,1,15411.48
Holt-Strickland,1,39066.97
Rodriguez-Hall,1,4460.37
"Miller Kelly Barnes, and",1,49024.41
"Miles, Schroeder Lopez and",1,9159.53
"and Dawson Yoder, Page",1,2025.53
"and Lopez Lee, Schmitt",1,33051.66
Inc Holland,1,4580.94
Houston-Andrade,1,27888.14
Tran-Deleon,1,34213.4
French-Smith,1,46603.07
Barber Group,1,12486.29
Swanson-Espinoza,1,43385.18
Key Ltd,1,22203.98
"George, Leach Duncan and",1,10736.27
"Riggs, and Roberts Anderson",1,42685.78
Davis-Stokes,1,38038.86
"Harrison, Rhodes and Wade",1,28995.7
"Hurst, Spencer and Morales",1,21375.55
"Mendoza Foley Williams, and",1,13682.91
Sons and Ward,1,10593.42
"Long and Ramirez Mata,",1,32966.21
"Hudson and Hale, Kelly",1,24652.5
"Palmer Cooper and Paul,",1,16791.51
"and King, Burnett Ward",1,11403.31
"and Benson, Patton Conner",1,38906.98
Nelson-Ray,1,38114.52
"Lopez and Harmon Mcdaniel,",1,29464.89
"Mann Allen, and Tucker",1,35189.19
Group Stafford,1,16079.67
Johnson-Rosales,1,19969.32
Tucker LLC,1,10474.51
"and Williams Nash Bowman,",1,14078.55
Sharp-Whitehead,1,46147.67
"Ellis and Montgomery Morgan,",1,48522.17
"Harper and Rojas, Santos",1,16839.11
"Carter Palmer Gutierrez, and",1,23325.88
Francis-Hartman,1,31375.33
"and Sanchez Perez Petersen,",1,28878.95
"Wilkerson Valencia, Robbins and",1,18429.19
Monroe-George,1,16864.81
Padilla-Tanner,1,11288.47
"and Reynolds Potter, Ryan",1,30982.27
"West and Rivas, West",1,14588.0
Riggs Group,1,12284.49
Garcia-Wallace,1,41365.4
Ltd Merritt,1,6049.2
"Randall Williams Harper, and",1,4590.22
"Fry, Vega and Bass",1,42957.32
"Lewis and Fuller Beck,",1,13438.58
PLC Shields,1,47358.92
and Osborne Sons,1,11462.17
Roberts-Oneal,1,10931.73
"Boyd Silva, Freeman and",1,41047.23
"and Parker Austin, Perez",1,33458.12
"Irwin, Cain and Scott",1,45547.82
"and Pham Sanchez, Johnson",1,6134.86
and Rose Sons,1,13968.03
"Christensen Hardy Parker, and",1,36706.49
Padilla-Weiss,1,38116.62
Clarke-Lawrence,1,4714.56
"and Hawkins Bryant Fowler,",1,16675.85
"and Lee, Diaz Lewis",1,39930.51
"and Griffin Vaughn Berry,",1,32577.64
"Duran Peters, and Velez",1,27278.83
"Cabrera and Graves Rose,",1,45210.67
"Carr Freeman Crawford, and",1,42282.57
Gibson-Wagner,1,34116.19
Evans-Russo,1,20454.15
Smith-Adkins,1,31512.52
Jones-Avila,1,45076.35
Ward-Rose,1,42936.84
"Martin Hall, and Nunez",1,32795.97
"Alvarez, Rogers and Kennedy",1,37845.38
"Keith and Smith Hernandez,",1,40965.39
"and Smith Myers, Taylor",1,22160.07
"Hammond, and Harris Hill",1,40604.61
Johnson-Foster,1,21711.81
Garrett-Knight,1,34976.96
Sons and Stout,1,15957.94
Webb-Carlson,1,20174.19
Hale-Sherman,1,17798.15
"Shaw Ware, Reynolds and",1,2914.67
Klein-Evans,1,40321.79
Cain-Miller,1,45858.97
"Hill and Garcia, Rodriguez",1,15042.48
Lopez-Morrow,1,49388.73
Parsons-Ortiz,1,3282.46
Velasquez-Garrison,1,28533.96
Palmer-Delacruz,1,44047.54
"Walker Myers Holt, and",1,20873.55
and Sons Carr,1,47977.29
"Harrington Nguyen, and Bass",1,30201.77
Frye PLC,1,11303.34
"Smith Brown Wallace, and",1,6191.39
Harris-Ingram,1,30468.26
Schmidt Sons and,1,37284.05
"Sellers and Nelson, Anderson",1,37571.38
Arroyo-Taylor,1,1771.29
Peters-Bentley,1,46237.98
"Lynch Woodard, Andrade and",1,13543.55
"and Mejia Johnson Clark,",1,36973.34
"Booth, and Johnson Smith",1,25665.34
Gomez-Gilbert,1,46039.75
Sampson and Sons,1,42816.26
"and Green Russell Smith,",1,1640.42
Walsh-Ramos,1,28683.61
Woods-Macdonald,1,46852.83
"and Newton, Cook Moreno",1,40002.88
Thomas-Evans,1,47283.08
"Mitchell Kirby and Bradley,",1,26851.61
"Fuentes, Williams and Flores",1,12984.95
"Dyer Smith, and Lin",1,15780.38
"Franklin West and Duke,",1,26656.29
Rocha-Perez,1,12652.09
"Richardson Williams and Miller,",1,33203.94
"Richards, Martinez and Skinner",1,19724.08
"Fitzpatrick Ford Ball, and",1,39588.23
"Cox Sullivan and Alvarado,",1,41640.59
"and Lopez, Oconnor Perkins",1,28579.05
"Sullivan, and Mcintosh Lin",1,14378.51
Weber and Sons,1,21238.94
Henry-Tucker,1,41793.89
"Charles Jackson and Stevens,",1,30175.55
"Wise and Todd, Parker",1,10135.89
Sharp-Ayers,1,23938.87
"Foster Pierce, Anderson and",1,4725.1
Spencer-Foster,1,46549.92
"Washington, and Johnson Thomas",1,6399.3
Shelton-Bowman,1,15537.99
Woodward-Patterson,1,12779.4
"Williams and Bernard, Blair",1,24944.38
Robinson-Mcbride,1,22990.3
"Haley Davis and Morris,",1,26205.26
"Gonzales, Sharp Hernandez and",1,20119.93
Webster-Bishop,1,40026.1
"and Stone Rogers, James",1,35979.7
"Brown, and Montgomery Lopez",1,47674.49
"Myers, Gibbs Johnson and",1,3303.87
"Cervantes, Wells and Barker",1,14245.35
"Wilson, Bowers and Gardner",1,33987.68
Perez-Hamilton,1,14532.34
Peterson-Baker,1,35988.18
Castro-Becker,1,41646.21
and Sons Mckinney,1,701.74
"Juarez and Wells Williams,",1,16567.33
Turner-Moody,1,16209.88
Hall-Jimenez,1,27661.21
"Daniel, and Williams Lawrence",1,13274.22
"and Rivera, Jackson Ewing",1,20392.23
"Clark and King Harris,",1,24653.63
Ryan-Jenkins,1,48444.86
"Smith, and Rush Hubbard",1,40614.63
"Ellis Hudson, Strickland and",1,11412.6
Gray-Griffith,1,27434.54
"Miller, Braun and Cruz",1,14137.18
"Nguyen Houston, Carson and",1,32743.21
Brown-Schneider,1,39305.96
"Mercer, Young Thompson and",1,44306.15
"Hall Johnson and Webster,",1,39364.73
"Rivera Welch and Black,",1,39630.12
"and Bender Shaffer, Henry",1,16450.35
"Marquez Bryant, Miller and",1,42896.55
Matthews-Romero,1,41566.37
Inc Owens,1,25395.23
Benton-Rocha,1,34869.18
LLC Hurley,1,46397.99
Andrews-Andersen,1,12177.45
Adkins-Black,1,15876.24
Patrick-Vaughn,1,36487.95
Nixon Ltd,1,50314.74
"Carson Howard, and Jackson",1,28687.29
"Salazar and Edwards, Singh",1,15756.1
Ltd Weaver,1,34160.6
Patrick-Kaiser,1,12188.57
"Young and Cooke, Tucker",1,1729.47
Sons and Weber,1,50782.44
Cohen-Riley,1,20495.13
"Carter, Rogers and Ryan",1,41295.19
Todd-Campbell,1,34327.74
Morrison-Jimenez,1,40914.79
"and Patel Barnes, Goodwin",1,7870.57
"and Morales, Romero Rhodes",1,37770.82
Miranda-White,1,23651.81
Potts-Jordan,1,38690.33
Ruiz Ltd,1,24594.54
Johnson-Garza,1,45081.14
Russell-Ortiz,1,31582.94
PLC Hinton,1,43651.55
"Jennings, and Andrews Long",1,47565.14
Allen-Lynch,1,23511.67
"Sullivan, and Howard Scott",1,35950.64
"Barnett Young, and Garcia",1,20190.67
"and Bentley Hall Johnson,",1,157.38
Meza-Petty,1,19947.27
"and Davis, Saunders Smith",1,45278.53
"Hammond and Gill Buchanan,",1,37541.12
"and Kim Brown, Jackson",1,11917.75
Chang-Williams,1,48020.4
Moore-Wood,1,30923.45
Bradford-Dorsey,1,6237.66
"Sanchez and Thomas, Sanders",1,33443.42
"Harding Wilkerson Watkins, and",1,35177.33
Castro-Brock,1,22053.16
"Monroe Knapp and Myers,",1,2968.2
"Fuller Sloan Barrera, and",1,3813.26
Gilmore-Wilkins,1,43387.45
"Beasley Monroe, Thomas and",1,19623.95
Jackson-Campbell,1,35470.07
Group Koch,1,37013.74
"Davis and Robinson, Ross",1,11756.82
Wong-Robinson,1,39326.85
PLC Figueroa,1,32628.88
"and Harper Rivera Hays,",1,15088.81
"and Ortiz Miller, Stevens",1,44322.57
Herrera-Rodriguez,1,26097.58
Buchanan-Henry,1,13997.22
Anderson-Moses,1,4002.38
"Hull, and Davis Marks",1,7131.43
"Smith Jones, Walker and",1,40643.88
Cabrera-Park,1,45224.57
"Stafford and Nguyen, Luna",1,40762.81
"Allen and Kelly Garrett,",1,38072.72
"and Morris Smith Wall,",1,35977.58
"Cobb and Roy, Bennett",1,9465.65
"Miller Evans, Gonzalez and",1,31961.43
Norris-Boyd,1,32495.67
"and Miles, Lyons Foster",1,14814.28
"Adams, and Daniels Rogers",1,2675.09
Stephenson Inc,1,3852.79
Burch-Marks,1,44582.82
Patterson-Lee,1,1820.02
Vincent-Hill,1,45274.4
"Wilson, Ward Taylor and",1,8726.7
"Mclaughlin, and Tucker Francis",1,7566.86
"and Cohen Nelson, Davidson",1,30322.53
Potter-Fernandez,1,22577.57
"Santos and Blake Wood,",1,20548.76
Hill-Bowman,1,40700.1
Reyes-Gutierrez,1,23483.59
"and Chandler, Conner Miller",1,26873.01
"Carr Lewis, Robertson and",1,37910.88
"Camacho, and Jones Young",1,22442.44
"Bishop, Wong Brown and",1,35127.93
"Alvarez Clark, and Francis",1,29585.99
Haas-Garner,1,10467.65
Smith-Cooke,1,14032.67
"King, and Mitchell Vega",1,18506.4
Schwartz-Mccarty,1,23693.44
Ltd Manning,1,9531.76
"Griffin, and Dickerson Scott",1,12492.99
Wang-Torres,1,31160.12
Orozco-Tucker,1,1683.98
House Ltd,1,35216.48
"Cruz and Henderson, Pitts",1,14257.46
Wong-Carpenter,1,13510.5
Sons Mckay and,1,27534.25
"Anderson, Mitchell and Walker",1,11769.63
Page-Chandler,1,2364.43
"Marquez, Rodriguez May and",1,13972.31
"and Sanchez, West Ruiz",1,30876.29
"Roach Silva, and Carpenter",1,5247.34
Inc Carrillo,1,24958.87
"Olsen and Lewis Zavala,",1,21302.78
"and Romero, Meyers Davis",1,37338.09
Reed-Miller,1,2290.55
Hernandez-Vaughn,1,16447.55
"Banks Diaz and Peters,",1,25828.44
"and Stewart Phelps, Potts",1,10669.53
Thornton Group,1,13341.56
PLC Walters,1,12988.38
Valdez-Rojas,1,1398.77
Group Preston,1,5982.46
"Ray, Miles Christian and",1,14715.34
Li-Myers,1,21239.86
Fisher-Burch,1,39411.65
"Booth Choi, Alexander and",1,36651.49
"Morris Williams and Ruiz,",1,5473.24
Douglas-Simmons,1,1973.94
"Howard Brown and Peterson,",1,47098.86
"Smith Gomez Green, and",1,20641.39
Dawson-Archer,1,18898.87
"Edwards Pearson, Grant and",1,17296.28
"Sosa Murphy, and Alexander",1,36201.84
Cameron-Gillespie,1,36008.31
"Coleman, Foster and Luna",1,34562.84
Chambers-Green,1,34784.78
Kirk Group,1,45701.7
Roberts-Haney,1,16046.83
"and White, Sherman Hartman",1,34705.05
"and White, Wall Charles",1,42349.01
"Jordan Smith Whitehead, and",1,43041.47
"Chan Sanchez and Hodge,",1,35882.82
Huynh-Edwards,1,16484.63
Lamb-Mcneil,1,47098.59
Baker-Hudson,1,34522.08
Lopez-Kelley,1,39533.09
"Hill Yates, and Taylor",1,26766.52
Brown-Kelley,1,47852.63
"Morris Santana, Zimmerman and",1,32991.87
"Horn, Wright Sanchez and",1,11379.23
Gordon-Morgan,1,30957.15
"Ward, Anthony and White",1,37247.63
"Grant Bailey, Andrade and",1,39381.54
"Jones, Hays Clark and",1,23131.46
Sons Manning and,1,32295.45
"Alexander, Morris and Hayes",1,33418.31
"Vega George, and Edwards",1,32311.37
"Rangel Kirk and Holmes,",1,23069.32
Buck-Benjamin,1,27788.02
Donovan Group,1,27290.19
Bailey-Edwards,1,4252.58
Daniels-Pope,1,8099.82
Medina-Nguyen,1,28633.63
Lee-Burton,1,13359.15
Sons Vargas and,1,15851.88
"Mullins and Scott Hernandez,",1,31189.37
Gutierrez-Gutierrez,1,41691.44
Davis-Hooper,1,37315.89
Murphy-Torres,1,49948.0
"Carter, and Nguyen Snow",1,-38.97
"Freeman, and Miller Gibson",1,4844.77
"Hoffman, Ortega Brown and",1,43993.49
"Smith Miller and Patton,",1,36551.59
"White Gonzalez, Bryant and",1,42903.45
"Walters Green, and Byrd",1,20934.84
Rhodes-Henson,1,9858.5
Inc Shah,1,8031.58
"Barnett and Berger Rangel,",1,9782.62
Coffey-Richardson,1,12386.73
"Campbell and Dalton, Johnson",1,15399.9
"Becker and Martinez Romero,",1,50281.22
and Stein Sons,1,14939.02
"Johnson, and Lowe Wood",1,12575.4
"and Smith Rodriguez, Simpson",1,37596.89
"Palmer, Nguyen Kim and",1,6015.62
Patel-Henry,1,12788.4
Daniel-Anderson,1,33606.64
"and Gutierrez, Guerrero Moore",1,46544.52
Moody-Graham,1,6129.45
"Hansen Taylor, Bowen and",1,23395.05
"Cooper and Hawkins, Lowe",1,37099.16
"Rojas and Rojas, Rowe",1,39496.63
Williams-Gutierrez,1,18255.57
Castaneda-Morris,1,27445.93
Group Harrington,1,36748.44
"Melton Savage, and Dorsey",1,14323.58
"Wagner, Perez and Lucas",1,48762.27
"Petersen, Gray Dorsey and",1,10413.37
"Frazier, Smith Preston and",1,2819.37
Farley-Brown,1,44666.08
Sanchez-Owens,1,14156.22
"Rodriguez Rodriguez, and Kirby",1,36420.64
and Sons Cooley,1,6388.2
Austin-Gonzalez,1,48326.68
Hill-Barrera,1,6014.02
Group Cantrell,1,5171.34
"Henry, Mcdonald and Ross",1,12798.68
Hanson-Harris,1,14355.01
"Welch, Russo and Taylor",1,39843.03
"and Thomas Hogan, Austin",1,16916.82
"and Taylor, Townsend Kennedy",1,8034.2
Lee-Clayton,1,31188.04
Parker-Shannon,1,40196.83
Stewart-Dominguez,1,40055.59
and Sons Trujillo,1,38598.48
"Wright, Friedman and Franklin",1,41022.4
"Foster and Sharp, Silva",1,20218.57
Sims-Hudson,1,5689.6
"Carter and Green Watkins,",1,3523.6
Molina-Jones,1,7343.59
"Mendez, Ayala and Rivera",1,1755.35
Martinez-Pearson,1,8047.55
Lee-Wallace,1,44624.8
Hill-Mayo,1,15607.29
Jackson-Orr,1,26871.0
Barnes-Ruiz,1,37880.47
"Levine Arnold, Bauer and",1,27101.91
"Johnson Bishop, and Russell",1,23086.55
Jenkins-Fields,1,6333.76
Mata-Clark,1,16550.09
"Beck and Hopkins Vasquez,",1,18530.82
Morales-Ho,1,43810.05
Rojas-Robinson,1,14495.12
Burgess-Wiggins,1,28534.12
Group Whitney,1,1855.17
"Garcia, and Moore Collins",1,41217.41
"and King, Rodriguez Swanson",1,27379.44
"Gates Lane, and Calhoun",1,26069.18
Edwards-Hampton,1,23512.58
"Richard, Foster Hill and",1,6181.27
Morales-Roach,1,11050.62
PLC Vega,1,9342.36
"Brown Wright, and Larson",1,49124.28
"Ortega Valdez, Gomez and",1,24392.21
"and Nunez Watson, Brown",1,20100.8
PLC Farrell,1,8897.15
Green-Rodriguez,1,44636.82
Mccarthy-Castillo,1,26089.78
"Thomas Murray Bowers, and",1,11176.4
Benson-Pacheco,1,12838.63
"Lee, Hawkins and Sanchez",1,24559.41
Cohen-Dominguez,1,6396.4
Gilbert-Evans,1,31621.71
Long Ltd,1,51139.36
and Hunt Sons,1,7173.16
"and Robinson Clark Davenport,",1,9643.58
"and Hughes, Brown Zavala",1,43473.27
"Patel, Lawson and Phillips",1,14235.24
"and Gordon Brooks Miller,",1,27562.56
"Vargas Scott, and Reese",1,22256.97
"and Garcia Lewis, Cox",1,3979.46
"Lopez Martin and Melendez,",1,12388.79
"Underwood Young and Griffith,",1,42864.8
Stanton-Price,1,27930.13
"and Mason Robles Perez,",1,10341.72
Wong and Sons,1,21832.35
Jordan-Graham,1,5677.15
Gordon-Potter,1,5346.75
"Valentine, and Gonzalez Cook",1,6690.31
"Jenkins Snyder, Bennett and",1,9362.22
Green-Robinson,1,16255.59
"Lopez and Jones, Byrd",1,19894.89
"Thompson, Wilson Rangel and",1,27264.39
"Price and Bennett White,",1,5025.42
Knapp-Black,1,16107.26
"Anderson, Bell and Santiago",1,4461.91
Reese-Orozco,1,47286.14
"Roberts, Foley and Cooper",1,2672.42
Elliott Group,1,15331.66
Haley-Mitchell,1,33221.77
Horton Sons and,1,49235.96
"Young, Blackwell Allen and",1,3431.54
"Tucker and Villarreal Wells,",1,14282.96
"and Garcia Johnston Williams,",1,19727.58
English-Hale,1,30851.0
"Miranda, Brown and Wilson",1,33606.47
"Glover Mitchell and Bell,",1,20344.91
Dalton-Martinez,1,25427.4
Sparks-Ramos,1,33836.31
Inc Church,1,15356.43
PLC Stevens,1,28491.58
Ortiz-Edwards,1,33938.05
"and Wright Moore, Brown",1,44563.17
"Mills, Watts Michael and",1,31858.84
"Hawkins Davis, and Perez",1,39652.1
"Thompson, and Hawkins Flores",1,10019.82
Sons Hayes and,1,11415.3
"Abbott, Vazquez Bautista and",1,14117.14
Mueller-Gentry,1,38156.87
"Cohen Mueller and Parks,",1,21547.41
"Hamilton Martin and Ryan,",1,32671.22
"Bean and Morrow, Ingram",1,8589.48
Jensen Group,1,19581.16
"Vazquez and Lopez Holland,",1,38939.6
Parker-Lewis,1,35603.98
LLC Watts,1,16310.18
"Charles, Howard Walter and",1,15912.7
Vang-Christian,1,44044.14
"Quinn Anderson and Salinas,",1,18417.1
Giles-Smith,1,37239.71
Boyer-Foster,1,15150.45
"Simmons, Hernandez and Gonzalez",1,4698.85
Thomas-Horton,1,19975.7
Roberts-Salazar,1,37970.86
Bowen-Mills,1,19423.12
"Smith and Miller Chung,",1,30918.17
Livingston PLC,1,16690.26
Stevenson-Lee,1,22053.74
Turner-Ramirez,1,16260.95
"Douglas Carrillo, Townsend and",1,21215.31
"Morales and Kirby, Hill",1,3630.57
Liu-Rogers,1,28666.55
"Mckenzie, Daugherty Holmes and",1,46756.17
"Fischer Jackson and Beck,",1,7528.53
"Hill Collier and Patton,",1,5536.51
"Johnson Moss and Smith,",1,11548.99
Cooper-Barnett,1,10715.5
"Stone and Meyer Tucker,",1,14603.57
"Lam and Dyer, Smith",1,31989.43
"Smith and Perez Phillips,",1,15889.71
Herrera-Freeman,1,45108.93
and Sons Luna,1,7202.9
Hughes-Taylor,1,35209.26
"and Bell Roberts, Walters",1,2046.99
Becker-Clayton,1,7306.89
"and Gregory Williams Park,",1,22467.65
Koch-Bush,1,13473.56
Copeland Group,1,15865.03
LLC Estrada,1,46604.34
"Hughes, and Lawson Huynh",1,1749.86
"Barker, Sanders Thomas and",1,28560.95
"Moss and Ferguson, Baker",1,48407.39
and Sons Ford,1,16648.55
"Taylor Walsh Hawkins, and",1,25648.04
Ryan-Mcneil,1,8731.48
Barrett-Wright,1,36272.75
